Version,id
6.77.0,867568557
6.77.1,867702477
6.78.0,867777494
6.79.0,867866033
6.80.0,868038467
6.81.0,868212153
6.82.1,868555074
6.83.0,868578593
6.84.0,868714607
6.84.1,868916735
6.85.0,868988848
6.86.0,869147456
6.86.1,869229273
6.87.0,869283630
6.88.0,869409780
6.89.0,869473551
6.89.1,869582605
6.90.0,869638564
6.90.1,869782555
6.91.0,869833898
6.92.0,869995739
6.93.0,870121644
6.93.1,870201378
6.94.0,870264690
6.95.0,870439728
6.96.0,870584402
6.96.1,870686212
6.97.0,870805176
6.97.1,870893625
6.98.0,870938867
6.98.1,871099576
6.99.0,871144441
6.101.0,871378510
6.102.0,871507458
6.102.1,871600356
6.103.0,871636346
6.104.0,871796559
6.105.0,871939844
6.106.0,872181851
6.107.0,872226138
6.108.0,872465649
6.108.1,872577762
6.109.0,872665555
6.110.0,872819367
6.111.0,873051351
6.111.1,873197258
6.112.0,873276159
6.113.0,873455239
6.114.0,873568139
6.115.0,873810106
6.116.0,873889644
6.117.0,874174370
6.117.1,874315894
6.117.2,874335508
6.118.0,874384019
6.119.0,874460271
6.120.0,874867300
6.121.0,874954648
6.122.0,875191527
6.123.0,875418265
6.124.0,875521753
6.124.1,875674485
6.125.0,875746263
6.126.0,875905274
6.126.1,876088619
6.127.0,876166845
6.128.0,876319690
6.128.1,876430104
6.129.0,876587322
6.129.1,876679020
6.130.0,876727776
6.130.1,876809507
6.131.0,876890509
6.132.0,877060442
6.132.1,877206704
6.133.0,877385523
6.133.1,877464210
6.134.0,877514867
